,ID,Name
457395,Funhe2EKm032715,
457353,Funhe2EKm032714t1,"FYVE, RhoGEF and PH domain-containing protein 6 (76%P)"
457352,Funhe2EKm032714,
457153,Funhe2EKm032704t1,Kelch repeat and BTB domain-containing protein (96%P)
457152,Funhe2EKm032704,
457160,Funhe2EKm032705,
457161,Funhe2EKm032705t1,Uncharacterized protein KIAA1324 (97%P)
457111,Funhe2EKm032702t1,Integrin-alpha FG-GAP repeat-containing protein (100%P)
457110,Funhe2EKm032702,
457137,Funhe2EKm032703t1,Nuclear receptor-interacting protein (100%M)
457136,Funhe2EKm032703,
457231,Funhe2EKm032707t1,Amidohydrolase domain containing (100%P)
457230,Funhe2EKm032707,
457251,Funhe2EKm032708,
457252,Funhe2EKm032708t1,Small nuclear ribonucleoprotein F (98%P)
457213,Funhe2EKm032706t1,Tetraspanin (85%M)
457212,Funhe2EKm032706,
458602,Funhe2EKm032772t1,Uncharacterized protein (73%C)
458606,Funhe2EKm032773t1,Uncharacterized protein KIAA0922 (100%M)
458601,Funhe2EKm032772,
458605,Funhe2EKm032773,
458675,Funhe2EKm032774,
458676,Funhe2EKm032774t1,Tripartite motif-containing protein 2 (100%M)
458578,Funhe2EKm032771t1,"Disulfide isomerase family A, member (96%M)"
458564,Funhe2EKm032770,
458577,Funhe2EKm032771,
458565,Funhe2EKm032770t1,Lipopolysaccharide-induced tumor necrosis factor-alpha factor (100%M)
458528,Funhe2EKm032768,
458529,Funhe2EKm032768t1,Synaptogyrin-3 (100%M)
458538,Funhe2EKm032769,
458539,Funhe2EKm032769t1,"Disulfide isomerase, testis expressed (96%P)"
458858,Funhe2EKm032781,
458859,Funhe2EKm032781t1,Pleiotropic regulator (100%P)
458819,Funhe2EKm032780t1,Dachsous 2 (100%T)
458818,Funhe2EKm032780,
458917,Funhe2EKm032784,
458918,Funhe2EKm032784t1,Lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase) (90%P)
228053,Funhe2EKm016708,
228055,Funhe2EKm016708t1,Interferon-induced very large GTPase 1 (57%M)
458890,Funhe2EKm032782,
458891,Funhe2EKm032782t1,Katanin p80 WD40 repeat-containing subunit B1 (35%S)
458893,Funhe2EKm042613,
458894,Funhe2EKm042613t1,pleiotropic regulator 1 (36%P)
458897,Funhe2EKm032783,
458898,Funhe2EKm032783t1,Fibrinogen gamma chain (100%P)
458746,Funhe2EKm032777,
458747,Funhe2EKm032777t1,"Family with sequence similarity 193, member A (100%M)"
458726,Funhe2EKm032776t1,ADP-ribosylation factor interacting protein (100%T)
458700,Funhe2EKm032775,
458701,Funhe2EKm032775t1,FH2 domain-containing protein (100%M)
458725,Funhe2EKm032776,
458794,Funhe2EKm032778,
458795,Funhe2EKm032778t1,"CDD: SMC_prok_B, Chromosome segregation protein SMC, common bacterial type (100%P)"
458810,Funhe2EKm032779,
458811,Funhe2EKm032779t1,Secreted frizzled-related protein (92%P)
458088,Funhe2EKm032750,
458089,Funhe2EKm032750t1,Carbohydrate sulfotransferase (100%T)
458103,Funhe2EKm032751,
458104,Funhe2EKm032751t1,Eukaryotic translation initiation factor 3 subunit B (100%P)
458178,Funhe2EKm032753t1,GRB2-related adapter protein (100%T)
458177,Funhe2EKm032753,
458147,Funhe2EKm032752t1,BRCA1-associated ATM activator (100%M)
458146,Funhe2EKm032752,
458041,Funhe2EKm032749t1,Endoplasmic reticulum to nucleus signaling 2 (100%M)
457906,Funhe2EKm032743,
457907,Funhe2EKm032743t1,Sidekick cell adhesion molecule 1 (100%M)
458017,Funhe2EKm032748,
458018,Funhe2EKm032748t1,Meiotic nuclear divisions 1 (88%M)
458040,Funhe2EKm032749,
457988,Funhe2EKm032744,
458002,Funhe2EKm032746t1,Guanine nucleotide-binding protein subunit alpha-12 (100%M)
458001,Funhe2EKm032746,
457995,Funhe2EKm032745t1,Uncharacterized protein (63%M)
457994,Funhe2EKm032745,
457989,Funhe2EKm032744t1,Unknown
458357,Funhe2EKm032764t1,Kinase C beta type (100%M)
458356,Funhe2EKm032764,
458335,Funhe2EKm032760,
458336,Funhe2EKm032760t1,Suppressor of cytokine signaling (100%P)
458349,Funhe2EKm032761t1,Uncharacterized protein (99%M)
458348,Funhe2EKm032761,
458458,Funhe2EKm032767t1,Voltage-dependent T-type calcium channel subunit alpha-1H (100%M)
458457,Funhe2EKm032767,
458397,Funhe2EKm032765,
458398,Funhe2EKm032765t1,Voltage-dependent calcium channel gamma-3 subunit (100%T)
458414,Funhe2EKm032766t1,E3 ubiquitin-protein ligase RBBP6 (100%T)
458413,Funhe2EKm032766,
458229,Funhe2EKm032756t1,"CTF18, chromosome transmission fidelity factor 18 (100%P)"
458228,Funhe2EKm032756,
458189,Funhe2EKm032754t1,"Solute carrier family 5 (sodium/glucose cotransporter), member 10 (100%M)"
458188,Funhe2EKm032754,
458217,Funhe2EKm032755t1,"Family with sequence similarity 83, member G (100%P)"
458216,Funhe2EKm032755,
458284,Funhe2EKm032758t1,Uncharacterized protein
458283,Funhe2EKm032758,
458291,Funhe2EKm032759,
458276,Funhe2EKm032757,
458292,Funhe2EKm032759t1,CASK interacting protein 1 (100%M)
458277,Funhe2EKm032757t1,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13 (100%P)
459538,Funhe2EKm032818,
459508,Funhe2EKm032815t1,Coiled-coil domain-containing protein (98%P)
459507,Funhe2EKm032815,
459539,Funhe2EKm032818t1,Germ cell-specific gene 1 protein (84%M)
459531,Funhe2EKm032817t1,Recoverin (100%T)
459530,Funhe2EKm032817,
459524,Funhe2EKm032816t1,Transmembrane protein (99%T)
459523,Funhe2EKm032816,
459574,Funhe2EKm032820,
459575,Funhe2EKm032820t1,Uncharacterized protein (65%S)
459584,Funhe2EKm032822,
459585,Funhe2EKm032822t1,Adaptin ear-binding coat-associated protein (100%P)
459553,Funhe2EKm032821,
459554,Funhe2EKm032821t1,Clathrin interactor EPSIN (100%P)
459438,Funhe2EKm032811,
459439,Funhe2EKm032811t1,Serine-rich adhesin for platelets (100%P)
459420,Funhe2EKm032810,
459421,Funhe2EKm032810t1,D site of albumin promoter (albumin D-box) binding protein (95%T)
459450,Funhe2EKm032812,
459451,Funhe2EKm032812t1,Shisa (Xenopus laevis) (100%M)
459464,Funhe2EKm032813,
459465,Funhe2EKm032813t1,Uncharacterized protein
459468,Funhe2EKm032814,
459469,Funhe2EKm032814t1,"CCR4-NOT transcription complex, subunit 3 (100%P)"
459736,Funhe2EKm032833,
459737,Funhe2EKm032833t1,"Solute carrier family 39 (zinc transporter), member (73%P)"
459717,Funhe2EKm032832t1,Hyaluronan synthase (89%Z)
459716,Funhe2EKm032832,
258441,Funhe2EKm020977,
243714,Funhe2EKm032787t1,Immunoglobulin kappa constant (100%T)
243712,Funhe2EKm032787,
380209,Funhe2EKm028310t1,"Solute carrier family 2, facilitated glucose transporter member 10 (100%P)"
112308,Funhe2EKm006742t1,RNA-binding protein (95%C)
112306,Funhe2EKm006742,
85937,Funhe2EKm005120t1,Ig heavy chain V-II region ARH-77 (100%M)
85935,Funhe2EKm005120,
380207,Funhe2EKm028310,
258443,Funhe2EKm020977t1,"Enolase 3 (beta, muscle) (100%P)"
459693,Funhe2EKm032831t1,Hyaluronan synthase (89%Z)
459692,Funhe2EKm032831,
459637,Funhe2EKm032827,
459638,Funhe2EKm032827t1,Pol protein (90%C)
459619,Funhe2EKm032826t1,Zinc finger protein (99%P)
459618,Funhe2EKm032826,
459598,Funhe2EKm032823,
459599,Funhe2EKm032823t1,Serine/threonine-protein kinase SBK1 (100%M)
459610,Funhe2EKm032824,
459611,Funhe2EKm032824t1,Interleukin 11b (69%P)
459688,Funhe2EKm032830,
459689,Funhe2EKm032830t1,"CDD: xanthine_xdhA, Xanthine dehydrogenase, small subunit (72%C)"
459648,Funhe2EKm032828,
459649,Funhe2EKm032828t1,C3a anaphylatoxin chemotactic receptor (95%M)
459656,Funhe2EKm032829,
459657,Funhe2EKm032829t1,Non-vertebrate chitin synthase protein (100%Z)
459140,Funhe2EKm032796,
459141,Funhe2EKm032796t1,Glyceraldehyde-3-phosphate dehydrogenase (100%T)
459110,Funhe2EKm032794,
459111,Funhe2EKm032794t1,vesicle-associated membrane protein 1 (65%M)
459118,Funhe2EKm032795,
459119,Funhe2EKm032795t1,Intermediate filament family orphan 1 (100%P)
458953,Funhe2EKm032789,
458954,Funhe2EKm032789t1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 (100%P)
458971,Funhe2EKm032790,
458972,Funhe2EKm032790t1,Triosephosphate isomerase (99%T)
458923,Funhe2EKm032785,
458924,Funhe2EKm032785t1,Ig heavy chain V-II region ARH-77 (92%M)
458931,Funhe2EKm032786,
458932,Funhe2EKm032786t1,"CDD: IgV_TCR_gamma, Immunoglobulin (Ig) variable (V) domain of T-cell receptor (92%T)"
458941,Funhe2EKm032788,
458942,Funhe2EKm032788t1,C-type lectin domain family 4 member F (100%P)
459023,Funhe2EKm032793,
459011,Funhe2EKm032792t1,Signal recognition particle receptor subunit beta (100%P)
459024,Funhe2EKm032793t1,Chromodomain-helicase-DNA-binding protein 4 (100%P)
459010,Funhe2EKm032792,
458987,Funhe2EKm032791,
458988,Funhe2EKm032791t1,"Enolase 2 (gamma, neuronal) (100%P)"
458989,Funhe2EKm032791t1,"Enolase 2 (gamma, neuronal) (100%P)"
459310,Funhe2EKm032803t1,C-type lectin domain family 6 member A (91%M)
459321,Funhe2EKm032804,
459322,Funhe2EKm032804t1,Neuronal pentraxin-2 (100%P)
459334,Funhe2EKm032805,
459335,Funhe2EKm032805t1,Vimentin (86%Z)
459309,Funhe2EKm032803,
459301,Funhe2EKm032802,
459302,Funhe2EKm032802t1,Cytochrome c oxidase subunit 6B1 (100%T)
459338,Funhe2EKm032806,
459339,Funhe2EKm032806t1,Voltage-dependent calcium channel gamma-6 subunit (100%M)
459381,Funhe2EKm032809t1,"Glutamate receptor, ionotropic, N-methyl D-aspartate 2D (100%M)"
459380,Funhe2EKm032809,
459366,Funhe2EKm032808t1,Voltage-dependent calcium channel gamma-7 subunit (89%T)
459354,Funhe2EKm032807t1,Voltage-dependent calcium channel gamma-8 subunit (100%M)
459365,Funhe2EKm032808,
459353,Funhe2EKm032807,
459190,Funhe2EKm032799t1,Chloride channel protein 1 (97%M)
459189,Funhe2EKm032799,
459165,Funhe2EKm032797,
459270,Funhe2EKm032801,
459271,Funhe2EKm032801t1,Polyhomeotic protein 1 (94%M)
459248,Funhe2EKm032800t1,Serine/threonine/tyrosine kinase (100%P)
459166,Funhe2EKm032797t1,"Family with sequence similarity 131, member B (100%M)"
459247,Funhe2EKm032800,
460393,Funhe2EKm032865,
460394,Funhe2EKm032865t1,Kinesin family member 13B (100%P)
460474,Funhe2EKm032866,
460323,Funhe2EKm032862,
460324,Funhe2EKm032862t1,tyrosyl-DNA phosphodiesterase 1 (19%M)
460372,Funhe2EKm032864,
460373,Funhe2EKm032864t1,Homeobox-containing protein 1 (100%M)
460339,Funhe2EKm032863,
460340,Funhe2EKm032863t1,Tyrosyl-DNA phosphodiesterase (100%T)
460475,Funhe2EKm032866t1,Zinc finger BED domain-containing protein 1 (99%T)
261806,Funhe2EKm021506,
261808,Funhe2EKm021506t1,Centrosomal protein of 89 kDa (100%P)
460524,Funhe2EKm032869,
460478,Funhe2EKm032867,
460479,Funhe2EKm032867t1,Proenkephalin-A (100%P)
460485,Funhe2EKm032868,
460486,Funhe2EKm032868t1,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (100%T)"
460525,Funhe2EKm032869t1,"28S ribosomal protein S11, mitochondrial (100%P)"
460569,Funhe2EKm032872,
460570,Funhe2EKm032872t1,A kinase (PRKA) anchor protein 13 (100%M)
460538,Funhe2EKm032870,
460539,Funhe2EKm032870t1,THAP domain-containing protein (100%P)
460547,Funhe2EKm032871,
460548,Funhe2EKm032871t1,Synaptic vesicle glycoprotein 2B (100%P)
459923,Funhe2EKm032842,
459924,Funhe2EKm032842t1,"DnaJ (Hsp40) , subfamily A, member 2 (100%T)"
459904,Funhe2EKm032841t1,Neuropilin (NRP) and tolloid (TLL) 2 (96%P)
459903,Funhe2EKm032841,
459985,Funhe2EKm032845,
459986,Funhe2EKm032845t1,"Rhophilin, Rho GTPase binding protein 2 (100%P)"
459943,Funhe2EKm032843,
459944,Funhe2EKm032843t1,Low-density lipoprotein receptor-related protein 3 (98%T)
459959,Funhe2EKm032844,
459960,Funhe2EKm032844t1,"Solute carrier family 7 (neutral amino acid transporter light chain, asc system), member 10 (100%P)"
459783,Funhe2EKm032837,
459784,Funhe2EKm032837t1,Unknown
459801,Funhe2EKm032838,
459802,Funhe2EKm032838t1,Phosphorylase b kinase regulatory subunit beta (100%M)
459740,Funhe2EKm032834,
459741,Funhe2EKm032834t1,GDP-fucose protein O-fucosyltransferase (74%M)
459745,Funhe2EKm032835,
459746,Funhe2EKm032835t1,"ADAM metallopeptidase with thrombospondin type 1 motif, 18 (100%P)"
459865,Funhe2EKm032839,
459866,Funhe2EKm032839t1,Integrin alpha FG-GAP repeat containing (100%S)
460188,Funhe2EKm032852,
460189,Funhe2EKm032852t1,Unknown
460198,Funhe2EKm032853,
460199,Funhe2EKm032853t1,Hatching enzyme 2 (95%M)
460203,Funhe2EKm032854,
460204,Funhe2EKm032854t1,COUP transcription factor 2 (100%P)
460145,Funhe2EKm032851,
460146,Funhe2EKm032851t1,Multiple C2 and transmembrane domain-containing protein 2 (100%M)
460245,Funhe2EKm032860,
460246,Funhe2EKm032860t1,Glyoxalase I (98%P)
460259,Funhe2EKm032861,
460260,Funhe2EKm032861t1,Bifunctional glutamate/proline--tRNA ligase (94%M)
460211,Funhe2EKm032856,
460212,Funhe2EKm032856t1,"Solute carrier organic anion transporter family, member 3A1 (100%P)"
460237,Funhe2EKm032859,
460238,Funhe2EKm032859t1,Gonadotropin-releasing hormone II receptor (100%T)
460060,Funhe2EKm032849,
460061,Funhe2EKm032849t1,Multidrug resistance-associated protein 5 (100%P)
460017,Funhe2EKm032847,
460018,Funhe2EKm032847t1,E3 ubiquitin-protein ligase RNF182 (91%P)
460023,Funhe2EKm032848t1,"Alanyl-tRNA synthetase 2, mitochondrial (98%P)"
460022,Funhe2EKm032848,
460125,Funhe2EKm032850t1,Myocyte-specific enhancer factor 2A (100%P)
460124,Funhe2EKm032850,
461234,Funhe2EKm032896,
461235,Funhe2EKm032896t1,Coiled-coil domain-containing protein (67%P)
461211,Funhe2EKm032894,
461212,Funhe2EKm032894t1,coiled-coil domain containing 148 (27%P)
461224,Funhe2EKm032895,
461225,Funhe2EKm032895t1,coiled-coil domain containing 148 (18%P)
461280,Funhe2EKm032900,
461281,Funhe2EKm032900t1,Serine/threonine-protein kinase receptor R3 (100%P)
461266,Funhe2EKm032899,
461250,Funhe2EKm032898,
461251,Funhe2EKm032898t1,Uridine phosphorylase (100%M)
461267,Funhe2EKm032899t1,Uncharacterized protein C7orf57 (98%P)
461159,Funhe2EKm032892,
461160,Funhe2EKm032892t1,Plakophilin-4 (100%P)
461200,Funhe2EKm032893,
461201,Funhe2EKm032893t1,Death-associated protein 1-A (100%P)
461406,Funhe2EKm032909,
461407,Funhe2EKm032909t1,Potassium inwardly-rectifying channel subfamily J member 3 splice variant 1c (100%M)
461389,Funhe2EKm032908t1,"Nuclear receptor subfamily 4, group A, member 1 (100%P)"
461380,Funhe2EKm032908l2,
461388,Funhe2EKm032908,
461381,Funhe2EKm032908l2t1,Glycerol-3-phosphate dehydrogenase 2 (mitochondrial) (77%T)
461414,Funhe2EKm032910,
461415,Funhe2EKm032910t1,Uncharacterized protein
461424,Funhe2EKm032911,
461425,Funhe2EKm032911t1,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13) (100%Z)
461370,Funhe2EKm032907t1,Unknown
461369,Funhe2EKm032907,
461317,Funhe2EKm032903,
461318,Funhe2EKm032903t1,General receptor for phosphoinositides 1-associated scaffold protein (92%P)
461299,Funhe2EKm032901,
461300,Funhe2EKm032901t1,"Activin A receptor, type IC (90%P)"
461363,Funhe2EKm032906,
461364,Funhe2EKm032906t1,Uncharacterized protein
461335,Funhe2EKm032904,
461336,Funhe2EKm032904t1,Uncharacterized protein (97%M)
461341,Funhe2EKm032905,
461342,Funhe2EKm032905t1,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 (GalNAc-T5) (100%P)
460811,Funhe2EKm032881,
460812,Funhe2EKm032881t1,Dipeptidyl-peptidase 10 (100%P)
460775,Funhe2EKm032880,
460864,Funhe2EKm032882,
460865,Funhe2EKm032882t1,Glucagon-2 (100%P)
460874,Funhe2EKm032883,
460875,Funhe2EKm032883t1,"solute carrier family 4, sodium bicarbonate transporter, member 10 (10%P)"
460884,Funhe2EKm032884,
460885,Funhe2EKm032884t1,"Solute carrier family 4, sodium bicarbonate transporter, member 10 (89%P)"
460682,Funhe2EKm032875,
460683,Funhe2EKm032875t1,Cordon-bleu protein 1 (93%M)
460650,Funhe2EKm032873,
460651,Funhe2EKm032873t1,Sodium channel protein type 4 subunit alpha B (66%C)
460656,Funhe2EKm032874,
460657,Funhe2EKm032874t1,"Solute carrier family 38, member (97%M)"
460742,Funhe2EKm032879,
460743,Funhe2EKm032879t1,Potassium voltage-gated channel subfamily H member 7 (100%P)
460713,Funhe2EKm032876,
460714,Funhe2EKm032876t1,Growth factor receptor-bound protein 14 (100%P)
460733,Funhe2EKm032878,
460734,Funhe2EKm032878t1,Fidgetin (100%P)
460776,Funhe2EKm032880t1,Interferon-induced helicase C domain-containing protein (100%P)
460989,Funhe2EKm032889t1,CD302 antigen (100%P)
461002,Funhe2EKm032890,
461003,Funhe2EKm032890t1,Bromodomain adjacent to zinc finger domain protein 2B (97%M)
461104,Funhe2EKm007466,
461105,Funhe2EKm007466t1,"Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 (100%P)"
461081,Funhe2EKm032891t1,"WD repeat, sterile alpha motif and U-box domain containing 1 (100%P)"
461080,Funhe2EKm032891,
460988,Funhe2EKm032889,
460928,Funhe2EKm032885,
460929,Funhe2EKm032885t1,Unknown
460932,Funhe2EKm032886,
460933,Funhe2EKm032886t1,T-box brain protein (100%P)
460949,Funhe2EKm032887t1,TRAF family member-associated NF-kappa-B activator (100%P)
460948,Funhe2EKm032887,
460962,Funhe2EKm032888,
460963,Funhe2EKm032888t1,"RNA-binding motif, single-stranded-interacting protein 1 (89%P)"
462306,Funhe2EKm032950,
462307,Funhe2EKm032950t1,"Retinol binding protein 1, cellular (99%P)"
462333,Funhe2EKm032953t1,Calsyntenin 2 (100%P)
462332,Funhe2EKm032953,
462323,Funhe2EKm032952t1,Nicotinamide nucleotide adenylyltransferase (100%P)
462322,Funhe2EKm032952,
462317,Funhe2EKm032951t1,nicotinamide nucleotide adenylyltransferase 3 (52%P)
462217,Funhe2EKm032947t1,"Adaptor-related protein complex 2, mu 1 subunit (100%T)"
462316,Funhe2EKm032951,
462262,Funhe2EKm032949,
462263,Funhe2EKm032949t1,"Coatomer protein complex, subunit beta 2 (beta prime) (99%P)"
462455,Funhe2EKm032961t1,Ceramide synthase (93%P)
462238,Funhe2EKm032948,
462239,Funhe2EKm032948t1,Segment polarity protein dishevelled DVL-2 (98%P)
462216,Funhe2EKm032947,
462409,Funhe2EKm032958,
462410,Funhe2EKm032958t1,Ras-related protein Rab-11B (100%M)
462450,Funhe2EKm032960,
462451,Funhe2EKm032960t1,Cortexin (100%T)
462454,Funhe2EKm032961,
462421,Funhe2EKm032959,
462422,Funhe2EKm032959t1,Translocase of inner mitochondrial membrane 44 (98%P)
462398,Funhe2EKm032957,
462399,Funhe2EKm032957t1,"Membrane-associated ring finger (C3HC4) 2, E3 ubiquitin protein ligase (100%P)"
462380,Funhe2EKm032956t1,"Solute carrier family 25 (pyrimidine nucleotide carrier ), member 36 (100%P)"
462379,Funhe2EKm032956,
462373,Funhe2EKm032955,
462374,Funhe2EKm032955t1,SplA/ryanodine receptor domain and SOCS box containing (100%P)
438306,Funhe2EKm013714t1,Receptor-type tyrosine-protein phosphatase S (70%M)
64318,Funhe2EKm003721,
64320,Funhe2EKm003721t1,Ephrin type-B receptor 3 (99%T)
103343,Funhe2EKm006154,
103345,Funhe2EKm006154t1,"Solute carrier family 25 (aspartate/glutamate carrier), member 12 (100%P)"
438304,Funhe2EKm013714,
461579,Funhe2EKm032919t1,Neuronal cell adhesion molecule (50%M)
461594,Funhe2EKm032920,
461595,Funhe2EKm032920t1,"Fem-1 a (C, elegans) (100%S)"
461599,Funhe2EKm032921,
461600,Funhe2EKm032921t1,C2 calcium-dependent domain-containing protein 4C (92%P)
461578,Funhe2EKm032919,
461609,Funhe2EKm032923,
461610,Funhe2EKm032923t1,Glutathione peroxidase 4b (100%C)
461622,Funhe2EKm032924,
461623,Funhe2EKm032924t1,Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma (100%T)
461489,Funhe2EKm032915,
461490,Funhe2EKm032915t1,"Family with sequence similarity 108, member A1 (100%P)"
461450,Funhe2EKm032913,
461451,Funhe2EKm032913t1,G-protein coupled receptor (100%M)
461454,Funhe2EKm032914,
461455,Funhe2EKm032914t1,"Sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B (100%T)"
461532,Funhe2EKm032918,
461533,Funhe2EKm032918t1,"Tyrosine phosphatase, receptor type, S (100%P)"
461504,Funhe2EKm032916,
461505,Funhe2EKm032916t1,GRAM domain-containing protein (100%P)
461810,Funhe2EKm032935,
461811,Funhe2EKm032935t1,"Dynein heavy chain 11, axonemal (100%T)"
461715,Funhe2EKm032927,
461716,Funhe2EKm032927t1,c-C motif chemokine (94%P)
461668,Funhe2EKm032925,
461669,Funhe2EKm032925t1,Uncharacterized protein
461675,Funhe2EKm032926,
461676,Funhe2EKm032926t1,Ephrin type-A receptor 4-A (100%T)
461752,Funhe2EKm032932,
461753,Funhe2EKm032932t1,C-C motif chemokine (74%M)
461760,Funhe2EKm032933,
461761,Funhe2EKm032933t1,C-C motif chemokine (92%M)
461762,Funhe2EKm032933t1,C-C motif chemokine (92%M)
461770,Funhe2EKm032934,
461771,Funhe2EKm032934t1,Ephrin type-A receptor 3 (100%M)
461726,Funhe2EKm032928,
461727,Funhe2EKm032928t1,Chemokine CCL-C11b (83%P)
461736,Funhe2EKm032930,
461737,Funhe2EKm032930t1,Chemokine CCL-C11b (99%M)
461744,Funhe2EKm032931,
461745,Funhe2EKm032931t1,Chemokine CCL-C11b (96%M)
462020,Funhe2EKm032937,
461996,Funhe2EKm032936,
461997,Funhe2EKm032936t1,Mitogen-activated protein kinase kinase kinase 7 (100%M)
462021,Funhe2EKm032937t1,Rap guanine nucleotide exchange factor 4 (100%P)
462145,Funhe2EKm032944,
462146,Funhe2EKm032944t1,Cytoplasmic dynein 1 intermediate chain 2 (100%P)
462194,Funhe2EKm032946t1,"Phosphate cytidylyltransferase 1, choline, alpha (95%P)"
462193,Funhe2EKm032946,
462181,Funhe2EKm032945,
462182,Funhe2EKm032945t1,Titin a (100%P)
462081,Funhe2EKm032938t1,Neurabin-1 (100%P)
462080,Funhe2EKm032938,
462124,Funhe2EKm032943t1,Methionyl aminopeptidase type 1D (mitochondrial) (98%P)
462118,Funhe2EKm032942t1,methionyl aminopeptidase type 1D (mitochondrial) (18%P)
462117,Funhe2EKm032942,
462123,Funhe2EKm032943,
462899,Funhe2EKm032986,
462900,Funhe2EKm032986t1,"Keratin, type II cytoskeletal 8 (100%M)"
462871,Funhe2EKm032983,
462872,Funhe2EKm032983t1,"Keratin, type II cytoskeletal (57%P)"
462877,Funhe2EKm032981,
462878,Funhe2EKm032981t1,"Keratin, type II cytoskeletal 8 (82%P)"
462478,Funhe2EKm032962t1,Plexin-A1 (100%M)
462477,Funhe2EKm032962,
